datetime,121609_00010,121607_00095,121610_00300,121612_00301,121608_00400,243095_99133,243094_99134
2019-08-09,27.7625,307.8645833333333,4.819791666666666,61.447916666666664,6.945833333333334,,
2019-08-10,27.526041666666668,314.7291666666667,5.0,63.427083333333336,6.95,,
2019-08-11,27.285416666666666,315.3645833333333,5.215625,65.89583333333333,6.966666666666666,,
2019-08-12,27.272916666666664,313.6145833333333,5.382291666666667,67.97916666666667,7.0375000000000005,,
2019-08-13,27.089583333333334,313.7708333333333,5.080208333333333,63.875,7.041666666666667,,
2019-08-14,26.942708333333332,317.6979166666667,4.663541666666666,58.5,6.997916666666666,,
2019-08-15,26.905208333333334,318.89473684210526,4.76875,59.822916666666664,6.907291666666667,,
2019-08-16,27.067708333333332,322.6458333333333,4.852083333333334,61.0625,6.9125000000000005,,
2019-08-17,27.36145833333333,325.7395833333333,4.770833333333333,60.427083333333336,6.8968750000000005,,
2019-08-18,27.567708333333332,327.0416666666667,4.46875,56.8125,6.862500000000001,,
2019-08-19,27.721875,329.9375,4.432291666666667,56.375,6.891666666666667,,
2019-08-20,27.961458333333336,336.4583333333333,4.348958333333333,55.572916666666664,6.890625,,
2019-08-21,28.06041666666667,343.71875,4.422916666666667,56.572916666666664,6.927083333333333,,
2019-08-22,28.094791666666666,346.531914893617,4.263541666666667,54.666666666666664,6.913541666666667,,
2019-08-23,27.646874999999998,348.8541666666667,4.109375,52.1875,6.917708333333334,,
2019-08-24,26.98229166666667,347.9166666666667,4.236458333333333,53.270833333333336,6.925000000000001,,
2019-08-25,26.434375,356.25,4.732291666666667,58.84375,6.997916666666666,,
2019-08-26,25.816666666666666,360.5625,5.235416666666667,64.4375,7.045833333333333,,
2019-08-27,25.428124999999998,360.125,5.194791666666666,63.354166666666664,6.982291666666666,,
2019-08-28,25.447916666666668,362.20212765957444,5.0062500000000005,61.104166666666664,6.947916666666667,,
2019-08-29,25.432291666666668,363.6666666666667,4.870833333333333,59.458333333333336,6.938541666666667,,
2019-08-30,25.385416666666668,365.7083333333333,5.221875,63.75,6.966666666666666,,
2019-08-31,25.476041666666664,369.0,5.472916666666666,66.88541666666667,6.9875,,
2019-09-01,25.307291666666668,374.1875,5.545833333333333,67.5625,7.059374999999999,,
2019-09-02,25.23645833333333,385.59375,5.676041666666666,69.01041666666667,7.091666666666666,,
2019-09-03,25.394791666666666,388.5520833333333,5.465625,66.70833333333333,7.0406249999999995,,
2019-09-04,25.563541666666666,397.1875,5.545833333333333,67.94791666666667,7.073958333333334,,
2019-09-05,25.396874999999998,400.25,5.715625,69.71875,7.097916666666666,,
2019-09-06,24.705952380952382,412.1309523809524,5.8,69.8452380952381,7.103571428571428,,
2019-09-07,24.39047619047619,461.6825396825397,6.06984126984127,72.6984126984127,7.163492063492064,,
